canonical_key	rank	token_id	decoded	count	share_pct	status	bitmask_popcount	bitmask_signature
bul_Cyrl	36	1439	' F'	48639	0.004847	text	28	en,cs,da,de,es,fr,hu,id...+20
bul_Cyrl	37	1294	' in'	48080	0.004791	text	28	en,cs,da,de,es,fr,hu,id...+20
bul_Cyrl	38	1078	'N'	47002	0.004684	text	28	en,cs,da,de,es,fr,hu,id...+20
bul_Cyrl	39	1390	' P'	46961	0.004680	text	28	en,cs,da,de,es,fr,hu,id...+20
bul_Cyrl	40	1531	' The'	45611	0.004545	text	28	en,cs,da,de,es,fr,hu,id...+20
bul_Cyrl	41	1067	'C'	45552	0.004540	text	28	en,cs,da,de,es,fr,hu,id...+20
bul_Cyrl	42	1073	'I'	45517	0.004536	text	28	en,cs,da,de,es,fr,hu,id...+20
bul_Cyrl	43	1077	'M'	45240	0.004508	text	28	en,cs,da,de,es,fr,hu,id...+20
bul_Cyrl	44	1098	'b'	44921	0.004477	text	28	en,cs,da,de,es,fr,hu,id...+20
bul_Cyrl	45	1076	'L'	44066	0.004391	text	28	en,cs,da,de,es,fr,hu,id...+20
bul_Cyrl	46	1099	'c'	43427	0.004328	text	28	en,cs,da,de,es,fr,hu,id...+20
bul_Cyrl	47	1550	' K'	42948	0.004280	text	28	en,cs,da,de,es,fr,hu,id...+20
bul_Cyrl	48	9597	' mg'	42712	0.004257	text	28	en,cs,da,de,es,fr,hu,id...+20
bul_Cyrl	49	1075	'K'	41652	0.004151	text	28	en,cs,da,de,es,fr,hu,id...+20
bul_Cyrl	50	1443	' H'	41609	0.004147	text	28	en,cs,da,de,es,fr,hu,id...+20
fra_Latn	1	2739	'َ'	13705	0.001361	text	1	ar
fra_Latn	2	2713	'的'	13036	0.001294	text	3	zh-Hans,zh-Hant,ja
fra_Latn	3	4385	'ِ'	10732	0.001065	text	1	ar
fra_Latn	4	7213	'ْ'	7882	0.000782	text	1	ar
fra_Latn	5	4547	'ā'	7592	0.000754	text	1	lv
fra_Latn	6	16096	'ō'	7380	0.000733	no_in_scope_chars	0	(none)
fra_Latn	7	3404	'ُ'	7306	0.000725	text	1	ar
fra_Latn	8	1502	'á'	7045	0.000699	text	8	cs,es,hu,nl,pt,vi,sk,is
fra_Latn	9	11324	'َّ'	6689	0.000664	text	1	ar
fra_Latn	10	1506	'ó'	6097	0.000605	text	11	cs,es,hu,nl,pl,pt,vi,nb...+3
fra_Latn	11	1529	'í'	5820	0.000578	text	9	cs,es,hu,nl,pt,vi,sk,ca...+1
fra_Latn	12	2855	'án'	4626	0.000459	text	8	cs,es,hu,nl,pt,vi,sk,is
fra_Latn	13	3975	'ón'	4001	0.000397	text	11	cs,es,hu,nl,pl,pt,vi,nb...+3
fra_Latn	14	25064	' وَ'	3967	0.000394	text	1	ar
fra_Latn	15	1792	'ö'	3836	0.000381	text	9	de,hu,nl,sv,tr,az,fi,et...+1
fra_Latn	16	10095	'ū'	3379	0.000335	text	2	lt,lv
fra_Latn	17	2624	'ñ'	3373	0.000335	text	1	es
fra_Latn	18	4300	'和'	3364	0.000334	text	3	zh-Hans,zh-Hant,ja
fra_Latn	19	2998	'在'	3345	0.000332	text	3	zh-Hans,zh-Hant,ja
fra_Latn	20	3163	'不'	3298	0.000327	text	3	zh-Hans,zh-Hant,ja
fra_Latn	21	19288	' São'	3298	0.000327	text	2	pt,vi
fra_Latn	22	1654	'ä'	3273	0.000325	text	6	de,nl,sv,fi,sk,et
fra_Latn	23	2439	'の'	3248	0.000322	text	1	ja
fra_Latn	24	3405	'人'	3218	0.000319	text	3	zh-Hans,zh-Hant,ja
fra_Latn	25	2411	'ú'	3056	0.000303	text	9	cs,es,hu,nl,pt,vi,sk,ca...+1
fra_Latn	26	7701	'ī'	2992	0.000297	text	1	lv
fra_Latn	27	5509	'ín'	2789	0.000277	text	9	cs,es,hu,nl,pt,vi,sk,ca...+1
fra_Latn	28	2499	'是'	2720	0.000270	text	3	zh-Hans,zh-Hant,ja
fra_Latn	29	4673	'有'	2659	0.000264	text	3	zh-Hans,zh-Hant,ja
fra_Latn	30	1838	'ν'	2578	0.000256	text	2	el,el-polyton
fra_Latn	31	6014	'之'	2542	0.000252	text	3	zh-Hans,zh-Hant,ja
fra_Latn	32	27576	'هُ'	2524	0.000251	text	1	ar
fra_Latn	33	9756	' الله'	2423	0.000241	text	2	ar,fa
fra_Latn	34	3087	'一'	2398	0.000238	text	3	zh-Hans,zh-Hant,ja
fra_Latn	35	1303	'ل'	2395	0.000238	text	3	ar,fa,ur
fra_Latn	36	2244	'ão'	2385	0.000237	text	2	pt,vi
fra_Latn	37	4836	'了'	2378	0.000236	text	3	zh-Hans,zh-Hant,ja
fra_Latn	38	2353	'ía'	2258	0.000224	text	9	cs,es,hu,nl,pt,vi,sk,ca...+1
fra_Latn	39	25326	'َا'	2257	0.000224	text	1	ar
fra_Latn	40	1559	'ك'	2256	0.000224	text	1	ar
fra_Latn	41	15262	'َل'	2238	0.000222	text	1	ar
fra_Latn	42	1668	' в'	2217	0.000220	text	5	ru,uk,bg,mk,sr-Cyrl
fra_Latn	43	1708	'ح'	2168	0.000215	text	3	ar,fa,ur
fra_Latn	44	3242	' α'	2167	0.000215	text	2	el,el-polyton
fra_Latn	45	1756	' и'	2167	0.000215	text	5	ru,uk,bg,mk,sr-Cyrl
fra_Latn	46	3422	'ò'	2060	0.000205	text	5	it,pt,vi,nb,ca
fra_Latn	47	7467	'ña'	1971	0.000196	text	1	es
fra_Latn	48	7360	'生'	1968	0.000195	text	3	zh-Hans,zh-Hant,ja
fra_Latn	49	8850	' β'	1956	0.000194	text	2	el,el-polyton
fra_Latn	50	1371	'م'	1916	0.000190	text	3	ar,fa,ur
heb_Hebr	1	1278	' the'	137481	0.013641	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	2	1307	' of'	96525	0.009578	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	3	1321	' and'	90587	0.008988	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	4	1317	' to'	71690	0.007113	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	5	1294	' in'	55318	0.005489	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	6	1261	' a'	55307	0.005488	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	7	2354	'.com'	48867	0.004849	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	8	1395	' is'	34127	0.003386	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	9	1362	' I'	34076	0.003381	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	10	1398	' B'	33933	0.003367	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	11	1349	' A'	32773	0.003252	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	12	1318	'il'	32749	0.003249	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	13	6132	'www'	30380	0.003014	text	27	en,cs,da,de,es,fr,hu,id...+19
heb_Hebr	14	1394	' for'	29372	0.002914	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	15	1531	' The'	29215	0.002899	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	16	1065	'A'	28923	0.002870	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	17	1068	'D'	28840	0.002862	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	18	1083	'S'	28640	0.002842	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	19	1359	' C'	28127	0.002791	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	20	1067	'C'	27619	0.002740	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	21	1335	' S'	26512	0.002631	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	22	1407	' D'	26334	0.002613	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	23	1073	'I'	25948	0.002575	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	24	1088	'X'	25195	0.002500	text	27	en,cs,da,de,es,fr,hu,id...+19
heb_Hebr	25	1077	'M'	24941	0.002475	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	26	1455	' that'	24217	0.002403	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	27	20524	'.co'	23798	0.002361	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	28	1066	'B'	23638	0.002345	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	29	1080	'P'	23369	0.002319	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	30	1353	' T'	22709	0.002253	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	31	1071	'G'	22671	0.002250	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	32	98739	'@example'	22238	0.002207	text	27	en,cs,da,de,es,fr,hu,id...+19
heb_Hebr	33	1436	' E'	22087	0.002192	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	34	1461	' G'	21469	0.002130	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	35	1408	' on'	21463	0.002130	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	36	1373	' M'	21059	0.002090	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	37	1390	' P'	20803	0.002064	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	38	1079	'O'	20615	0.002046	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	39	1070	'F'	20134	0.001998	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	40	1115	's'	19848	0.001969	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	41	1454	' with'	19724	0.001957	text	27	en,cs,da,de,es,fr,hu,id...+19
heb_Hebr	42	1075	'K'	19698	0.001955	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	43	1084	'T'	19604	0.001945	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	44	1636	' you'	19575	0.001942	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	45	1443	' H'	19436	0.001929	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	46	1086	'V'	19151	0.001900	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	47	1424	' L'	18659	0.001851	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	48	1082	'R'	18602	0.001846	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	49	6766	'.org'	18438	0.001829	text	28	en,cs,da,de,es,fr,hu,id...+20
heb_Hebr	50	1076	'L'	18424	0.001828	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	1	1278	' the'	323733	0.032102	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	2	2354	'.com'	286081	0.028369	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	3	1307	' of'	222850	0.022098	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	4	1321	' and'	220447	0.021860	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	5	98739	'@example'	197341	0.019569	text	27	en,cs,da,de,es,fr,hu,id...+19
kor_Hang	6	1065	'A'	186817	0.018525	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	7	1317	' to'	184206	0.018266	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	8	1067	'C'	175739	0.017427	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	9	1349	' A'	158618	0.015729	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	10	1359	' C'	156799	0.015549	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	11	1083	'S'	145236	0.014402	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	12	1294	' in'	134943	0.013381	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	13	1088	'X'	128778	0.012770	text	27	en,cs,da,de,es,fr,hu,id...+19
kor_Hang	14	1398	' B'	128504	0.012743	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	15	1077	'M'	128224	0.012715	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	16	1075	'K'	127407	0.012634	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	17	1335	' S'	125176	0.012413	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	18	1068	'D'	124352	0.012331	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	19	1071	'G'	123855	0.012282	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	20	1550	' K'	122909	0.012188	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	21	1115	's'	122166	0.012114	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	22	1261	' a'	113314	0.011236	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	23	1081	'Q'	112733	0.011179	text	27	en,cs,da,de,es,fr,hu,id...+19
kor_Hang	24	1066	'B'	108756	0.010785	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	25	6766	'.org'	108480	0.010757	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	26	1080	'P'	105210	0.010433	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	27	2391	'name'	103790	0.010292	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	28	1078	'N'	102188	0.010133	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	29	1086	'V'	100528	0.009969	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	30	1073	'I'	100207	0.009937	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	31	1436	' E'	99902	0.009907	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	32	27887	'.last'	98694	0.009787	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	33	1114	'r'	97901	0.009708	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	34	1394	' for'	96367	0.009556	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	35	1636	' you'	96037	0.009523	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	36	1407	' D'	95143	0.009435	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	37	1072	'H'	94510	0.009372	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	38	1084	'T'	94144	0.009336	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	39	1109	'm'	93707	0.009292	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	40	6132	'www'	89395	0.008865	text	27	en,cs,da,de,es,fr,hu,id...+19
kor_Hang	41	1070	'F'	88934	0.008819	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	42	23715	'.k'	88620	0.008788	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	43	1076	'L'	83585	0.008288	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	44	1395	' is'	82559	0.008187	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	45	1443	' H'	81317	0.008064	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	46	1362	' I'	80820	0.008014	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	47	8281	' TV'	79915	0.007925	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	48	1074	'J'	79188	0.007852	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	49	8686	' email'	74536	0.007391	text	28	en,cs,da,de,es,fr,hu,id...+20
kor_Hang	50	1082	'R'	74124	0.007350	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	1	1278	' the'	228668	0.022775	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	2	1307	' of'	165767	0.016510	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	3	1321	' and'	131485	0.013096	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	4	1317	' to'	123882	0.012339	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	5	1261	' a'	116082	0.011562	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	6	1362	' I'	107822	0.010739	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	7	1294	' in'	99526	0.009913	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	8	1097	'a'	93402	0.009303	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	9	1623	' i'	81923	0.008160	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	10	1111	'o'	79047	0.007873	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	11	1101	'e'	76804	0.007650	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	12	10986	' Windows'	75129	0.007483	text	27	en,cs,da,de,es,fr,hu,id...+19
rus_Cyrl	13	2354	'.com'	72748	0.007246	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	14	1531	' The'	63578	0.006332	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	15	1335	' S'	62577	0.006233	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	16	1359	' C'	62451	0.006220	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	17	1349	' A'	62143	0.006189	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	18	1068	'D'	60499	0.006026	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	19	1395	' is'	57503	0.005727	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	20	1398	' B'	57348	0.005712	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	21	1407	' D'	56561	0.005633	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	22	1112	'p'	56415	0.005619	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	23	50651	'.ru'	55924	0.005570	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	24	1725	'ο'	55821	0.005560	text	2	el,el-polyton
rus_Cyrl	25	1065	'A'	55003	0.005478	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	26	1067	'C'	53764	0.005355	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	27	1115	's'	53442	0.005323	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	28	1073	'I'	51413	0.005121	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	29	1390	' P'	51247	0.005104	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	30	1581	' V'	49610	0.004941	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	31	1394	' for'	48804	0.004861	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	32	1439	' F'	48472	0.004828	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	33	1636	' you'	48234	0.004804	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	34	1434	' R'	47840	0.004765	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	35	1464	' N'	47455	0.004727	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	36	1083	'S'	47198	0.004701	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	37	1461	' G'	46725	0.004654	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	38	1088	'X'	46316	0.004613	text	27	en,cs,da,de,es,fr,hu,id...+19
rus_Cyrl	39	1099	'c'	46069	0.004588	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	40	13346	' Google'	45767	0.004558	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	41	4121	' II'	45707	0.004552	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	42	1373	' M'	44561	0.004438	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	43	1424	' L'	44430	0.004425	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	44	1120	'x'	43769	0.004359	text	27	en,cs,da,de,es,fr,hu,id...+19
rus_Cyrl	45	1070	'F'	41988	0.004182	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	46	2628	' X'	41806	0.004164	text	27	en,cs,da,de,es,fr,hu,id...+19
rus_Cyrl	47	1066	'B'	41694	0.004153	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	48	1080	'P'	41186	0.004102	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	49	1436	' E'	41017	0.004085	text	28	en,cs,da,de,es,fr,hu,id...+20
rus_Cyrl	50	1071	'G'	40389	0.004023	text	28	en,cs,da,de,es,fr,hu,id...+20
slk_Latn	1	2930	'ě'	161896	0.016172	text	1	cs
slk_Latn	2	5281	'ů'	148909	0.014874	text	1	cs
slk_Latn	3	9042	'ně'	78387	0.007830	text	1	cs
slk_Latn	4	3272	'ř'	65581	0.006551	text	1	cs
slk_Latn	5	6579	' př'	44508	0.004446	text	1	cs
slk_Latn	6	17535	' mě'	39649	0.003961	text	1	cs
slk_Latn	7	10014	'ří'	29194	0.002916	text	1	cs
slk_Latn	8	22195	'ře'	27306	0.002728	text	1	cs
slk_Latn	9	29687	' pří'	26070	0.002604	text	1	cs
slk_Latn	10	1315	'а'	24749	0.002472	text	5	ru,uk,bg,mk,sr-Cyrl
slk_Latn	11	63867	'ěn'	20410	0.002039	text	1	cs
slk_Latn	12	25464	' před'	18457	0.001844	text	1	cs
slk_Latn	13	14250	'ět'	17357	0.001734	text	1	cs
slk_Latn	14	20248	' ně'	16867	0.001685	text	1	cs
slk_Latn	15	25866	'ěl'	16591	0.001657	text	1	cs
slk_Latn	16	28108	'ště'	16403	0.001638	text	1	cs
slk_Latn	17	1754	'è'	15099	0.001508	text	4	fr,it,vi,ca
slk_Latn	18	1334	'е'	14170	0.001415	text	5	ru,uk,bg,mk,sr-Cyrl
slk_Latn	19	29845	'ům'	14128	0.001411	text	1	cs
slk_Latn	20	78981	' přev'	13595	0.001358	text	1	cs
slk_Latn	21	46545	'vě'	12914	0.001290	text	1	cs
slk_Latn	22	39075	' při'	12855	0.001284	text	1	cs
slk_Latn	23	32035	' vě'	12822	0.001281	text	1	cs
slk_Latn	24	1323	'о'	12372	0.001236	text	5	ru,uk,bg,mk,sr-Cyrl
slk_Latn	25	69728	' Př'	12212	0.001220	text	1	cs
slk_Latn	26	44495	'bě'	11944	0.001193	text	1	cs
slk_Latn	27	43410	'ář'	11674	0.001166	text	1	cs
slk_Latn	28	49747	' přes'	11477	0.001146	text	1	cs
slk_Latn	29	47518	'ově'	11188	0.001118	text	1	cs
slk_Latn	30	113972	'Ă'	10985	0.001097	text	2	vi,ro
slk_Latn	31	28616	'ři'	10866	0.001085	text	1	cs
slk_Latn	32	29057	' ř'	10494	0.001048	text	1	cs
slk_Latn	33	47914	' svět'	10309	0.001030	text	1	cs
slk_Latn	34	63427	'nější'	10221	0.001021	text	1	cs
slk_Latn	35	55730	' dě'	9473	0.000946	text	1	cs
slk_Latn	36	57822	'ěr'	9140	0.000913	text	1	cs
slk_Latn	37	70985	'ější'	9123	0.000911	text	1	cs
slk_Latn	38	55964	'ěř'	9028	0.000902	text	1	cs
slk_Latn	39	40626	' tě'	8941	0.000893	text	1	cs
slk_Latn	40	65377	' může'	8807	0.000880	text	1	cs
slk_Latn	41	53147	'řej'	8655	0.000865	text	1	cs
slk_Latn	42	3723	'ć'	8546	0.000854	text	4	pl,sr-Latn,sl,hr
slk_Latn	43	86648	'mě'	8540	0.000853	text	1	cs
slk_Latn	44	40948	'ění'	8469	0.000846	text	1	cs
slk_Latn	45	63188	'ků'	8432	0.000842	text	1	cs
slk_Latn	46	67047	' přip'	8114	0.000811	text	1	cs
slk_Latn	47	48074	' dů'	7947	0.000794	text	1	cs
slk_Latn	48	80245	' ještě'	7493	0.000748	text	1	cs
slk_Latn	49	29977	'řed'	7405	0.000740	text	1	cs
slk_Latn	50	53591	' tř'	7357	0.000735	text	1	cs
ukr_Cyrl	1	1105	'i'	282714	0.028070	text	28	en,cs,da,de,es,fr,hu,id...+20
ukr_Cyrl	2	1111	'o'	186474	0.018514	text	28	en,cs,da,de,es,fr,hu,id...+20
ukr_Cyrl	3	1097	'a'	180029	0.017875	text	28	en,cs,da,de,es,fr,hu,id...+20
ukr_Cyrl	4	4037	'ua'	132436	0.013149	text	28	en,cs,da,de,es,fr,hu,id...+20
ukr_Cyrl	5	1278	' the'	114321	0.011351	text	28	en,cs,da,de,es,fr,hu,id...+20
ukr_Cyrl	6	1307	' of'	108046	0.010728	text	28	en,cs,da,de,es,fr,hu,id...+20
ukr_Cyrl	7	2354	'.com'	99803	0.009909	text	28	en,cs,da,de,es,fr,hu,id...+20
ukr_Cyrl	8	1321	' and'	71519	0.007101	text	28	en,cs,da,de,es,fr,hu,id...+20
ukr_Cyrl	9	1623	' i'	69769	0.006927	text	28	en,cs,da,de,es,fr,hu,id...+20
ukr_Cyrl	10	1101	'e'	66849	0.006637	text	28	en,cs,da,de,es,fr,hu,id...+20
ukr_Cyrl	11	1086	'V'	62104	0.006166	text	28	en,cs,da,de,es,fr,hu,id...+20
ukr_Cyrl	12	1065	'A'	56160	0.005576	text	28	en,cs,da,de,es,fr,hu,id...+20
ukr_Cyrl	13	1581	' V'	53168	0.005279	text	28	en,cs,da,de,es,fr,hu,id...+20
ukr_Cyrl	14	1317	' to'	52419	0.005205	text	28	en,cs,da,de,es,fr,hu,id...+20
ukr_Cyrl	15	23080	' Facebook'	51006	0.005064	text	28	en,cs,da,de,es,fr,hu,id...+20
ukr_Cyrl	16	1294	' in'	50406	0.005005	text	28	en,cs,da,de,es,fr,hu,id...+20
ukr_Cyrl	17	1261	' a'	49868	0.004951	text	28	en,cs,da,de,es,fr,hu,id...+20
ukr_Cyrl	18	11651	' COVID'	48976	0.004863	text	28	en,cs,da,de,es,fr,hu,id...+20
ukr_Cyrl	19	1112	'p'	47632	0.004729	text	28	en,cs,da,de,es,fr,hu,id...+20
ukr_Cyrl	20	1335	' S'	46814	0.004648	text	28	en,cs,da,de,es,fr,hu,id...+20
ukr_Cyrl	21	1068	'D'	46559	0.004623	text	28	en,cs,da,de,es,fr,hu,id...+20
ukr_Cyrl	22	1362	' I'	45683	0.004536	text	28	en,cs,da,de,es,fr,hu,id...+20
ukr_Cyrl	23	1398	' B'	43487	0.004318	text	28	en,cs,da,de,es,fr,hu,id...+20
ukr_Cyrl	24	1121	'y'	43432	0.004312	text	28	en,cs,da,de,es,fr,hu,id...+20
ukr_Cyrl	25	1073	'I'	42647	0.004234	text	28	en,cs,da,de,es,fr,hu,id...+20
ukr_Cyrl	26	1424	' L'	42611	0.004231	text	28	en,cs,da,de,es,fr,hu,id...+20
ukr_Cyrl	27	1349	' A'	42356	0.004205	text	28	en,cs,da,de,es,fr,hu,id...+20
ukr_Cyrl	28	1120	'x'	42223	0.004192	text	27	en,cs,da,de,es,fr,hu,id...+19
ukr_Cyrl	29	1083	'S'	42134	0.004183	text	28	en,cs,da,de,es,fr,hu,id...+20
ukr_Cyrl	30	1071	'G'	41592	0.004130	text	28	en,cs,da,de,es,fr,hu,id...+20
ukr_Cyrl	31	1067	'C'	41381	0.004109	text	28	en,cs,da,de,es,fr,hu,id...+20
ukr_Cyrl	32	6802	'ные'	41264	0.004097	text	1	ru
ukr_Cyrl	33	1088	'X'	40988	0.004070	text	27	en,cs,da,de,es,fr,hu,id...+19
ukr_Cyrl	34	1407	' D'	40505	0.004022	text	28	en,cs,da,de,es,fr,hu,id...+20
