run_tag,iter,tokens,name,kind,lm_loss,ppl,delta_from_first
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1175,4928307200,de,forget,1.906865,6.731953,-0.04837
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1200,5033164800,de,forget,1.908078,6.740121,-0.04716
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1225,5138022400,de,forget,1.915586,6.79092,-0.03965
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1250,5242880000,de,forget,1.910964,6.7596,-0.04427
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1275,5347737600,de,forget,1.912814,6.772116,-0.04242
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1300,5452595200,de,forget,1.911388,6.762468,-0.04385
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1325,5557452800,de,forget,1.913181,6.774607,-0.04206
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1350,5662310400,de,forget,1.913638,6.777703,-0.0416
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1375,5767168000,de,forget,1.915629,6.791209,-0.03961
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1400,5872025600,de,forget,1.918314,6.80947,-0.03692
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1425,5976883200,de,forget,1.915842,6.792656,-0.03939
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1450,6081740800,de,forget,1.919394,6.816824,-0.03584
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1475,6186598400,de,forget,1.918788,6.812695,-0.03645
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1500,6291456000,de,forget,1.922512,6.838114,-0.03272
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1525,6396313600,de,forget,1.921199,6.829144,-0.03404
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1550,6501171200,de,forget,1.921133,6.828688,-0.0341
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1575,6606028800,de,forget,1.923487,6.844786,-0.03175
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1600,6710886400,de,forget,1.925148,6.856161,-0.03009
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1625,6815744000,de,forget,1.92935,6.885033,-0.02589
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1650,6920601600,de,forget,1.927778,6.874218,-0.02746
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1675,7025459200,de,forget,1.927388,6.871536,-0.02785
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1700,7130316800,de,forget,1.929977,6.889351,-0.02526
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1725,7235174400,de,forget,1.931253,6.89815,-0.02398
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1750,7340032000,de,forget,1.92957,6.886549,-0.02567
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1775,7444889600,de,forget,1.933476,6.913498,-0.02176
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1800,7549747200,de,forget,1.934893,6.923303,-0.02034
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1825,7654604800,de,forget,1.933269,6.91207,-0.02197
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1850,7759462400,de,forget,1.936526,6.934621,-0.01871
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1875,7864320000,de,forget,1.935832,6.929807,-0.0194
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1900,7969177600,de,forget,1.936609,6.935195,-0.01863
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1925,8074035200,de,forget,1.936557,6.934831,-0.01868
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1950,8178892800,de,forget,1.93881,6.950472,-0.01643
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1975,8283750400,de,forget,1.940675,6.96345,-0.01456
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2000,8388608000,de,forget,1.939303,6.953904,-0.01593
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2025,8493465600,de,forget,1.94306,6.980077,-0.01218
